Form,Section,QuestionKey,order,Question,Code Set,Valid Choice,Choice Code,Code Value Comment,PARENT comment,GRAND comment,GREAT comment,ANTIQUITY Comment
Form-Discharge,Section GG,GG0170P2-DISCHARGE,NULL,"Picking up object: The ability to bend/stoop from a standing position to pick up a small object, such as a spoon, from the floor.",297,"Not attempted due to environmental limitations (e.g., lack of equipment, weather constraints)",10,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170P2-DISCHARGE,NULL,"Picking up object: The ability to bend/stoop from a standing position to pick up a small object, such as a spoon, from the floor.",297,Not attempted due to medical condition or safety concerns,88,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170R2-DISCHARGE,NULL,"Wheel 50 feet with two turns: Once seated in wheelchair/scooter, the ability to wheel at least 50 feet and make two turns.",297,"Dependent - Helper does ALL of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.",1,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170R2-DISCHARGE,NULL,"Wheel 50 feet with two turns: Once seated in wheelchair/scooter, the ability to wheel at least 50 feet and make two turns.",297,Substantial/maximal assistance - Helper does MORE THAN HALF the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.,2,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170R2-DISCHARGE,NULL,"Wheel 50 feet with two turns: Once seated in wheelchair/scooter, the ability to wheel at least 50 feet and make two turns.",297,"Partial/moderate assistance - Helper does LESS THAN HALF the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.",3,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170R2-DISCHARGE,NULL,"Wheel 50 feet with two turns: Once seated in wheelchair/scooter, the ability to wheel at least 50 feet and make two turns.",297,Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.,4,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170R2-DISCHARGE,NULL,"Wheel 50 feet with two turns: Once seated in wheelchair/scooter, the ability to wheel at least 50 feet and make two turns.",297,Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.,5,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170R2-DISCHARGE,NULL,"Wheel 50 feet with two turns: Once seated in wheelchair/scooter, the ability to wheel at least 50 feet and make two turns.",297,Independent - Patient completes the activity by him/herself with no assistance from a helper.,6,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170R2-DISCHARGE,NULL,"Wheel 50 feet with two turns: Once seated in wheelchair/scooter, the ability to wheel at least 50 feet and make two turns.",297,Patient refused,7,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170R2-DISCHARGE,NULL,"Wheel 50 feet with two turns: Once seated in wheelchair/scooter, the ability to wheel at least 50 feet and make two turns.",297,"Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.",9,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170R2-DISCHARGE,NULL,"Wheel 50 feet with two turns: Once seated in wheelchair/scooter, the ability to wheel at least 50 feet and make two turns.",297,"Not attempted due to environmental limitations (e.g., lack of equipment, weather constraints)",10,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170R2-DISCHARGE,NULL,"Wheel 50 feet with two turns: Once seated in wheelchair/scooter, the ability to wheel at least 50 feet and make two turns.",297,Not attempted due to medical condition or safety concerns,88,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170S2-DISCHARGE,NULL,"Wheel 150 feet: Once seated in wheelchair/scooter, the ability to wheel at least 150 feet in a corridor or similar space.",297,"Dependent - Helper does ALL of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.",1,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170S2-DISCHARGE,NULL,"Wheel 150 feet: Once seated in wheelchair/scooter, the ability to wheel at least 150 feet in a corridor or similar space.",297,Substantial/maximal assistance - Helper does MORE THAN HALF the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.,2,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170S2-DISCHARGE,NULL,"Wheel 150 feet: Once seated in wheelchair/scooter, the ability to wheel at least 150 feet in a corridor or similar space.",297,"Partial/moderate assistance - Helper does LESS THAN HALF the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.",3,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170S2-DISCHARGE,NULL,"Wheel 150 feet: Once seated in wheelchair/scooter, the ability to wheel at least 150 feet in a corridor or similar space.",297,Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.,4,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170S2-DISCHARGE,NULL,"Wheel 150 feet: Once seated in wheelchair/scooter, the ability to wheel at least 150 feet in a corridor or similar space.",297,Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.,5,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170S2-DISCHARGE,NULL,"Wheel 150 feet: Once seated in wheelchair/scooter, the ability to wheel at least 150 feet in a corridor or similar space.",297,Independent - Patient completes the activity by him/herself with no assistance from a helper.,6,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170S2-DISCHARGE,NULL,"Wheel 150 feet: Once seated in wheelchair/scooter, the ability to wheel at least 150 feet in a corridor or similar space.",297,Patient refused,7,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170S2-DISCHARGE,NULL,"Wheel 150 feet: Once seated in wheelchair/scooter, the ability to wheel at least 150 feet in a corridor or similar space.",297,"Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.",9,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170S2-DISCHARGE,NULL,"Wheel 150 feet: Once seated in wheelchair/scooter, the ability to wheel at least 150 feet in a corridor or similar space.",297,"Not attempted due to environmental limitations (e.g., lack of equipment, weather constraints)",10,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170S2-DISCHARGE,NULL,"Wheel 150 feet: Once seated in wheelchair/scooter, the ability to wheel at least 150 feet in a corridor or similar space.",297,Not attempted due to medical condition or safety concerns,88,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170Q3-DISCHARGE,NULL,Does the patient use a wheelchair and/or scooter?,313,"Yes Continue to GG0170R, Wheel 50 feet with two turns",1,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170Q3-DISCHARGE,NULL,Does the patient use a wheelchair and/or scooter?,313,"No Skip to H0350, Bladder Continence",0,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170RR3-DISCHARGE,NULL,Indicate the type of wheelchair or scooter used.,316,Manual  ,1,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170RR3-DISCHARGE,NULL,Indicate the type of wheelchair or scooter used.,316,Motorized,2,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170SS3-DISCHARGE,NULL,Indicate the type of wheelchair or scooter used.,316,Manual  ,1,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section GG,GG0170SS3-DISCHARGE,NULL,Indicate the type of wheelchair or scooter used.,316,Motorized,2,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J0510-DISCHARGE,NULL,"Ask patient: “Over the past 5 days, how much of the time has pain made it hard for you to sleep at night?”",344,"Does  not apply – I have not had any pain or hurting in the past 5 days  Skip to J1750, History of Falls ",0,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J0510-DISCHARGE,NULL,"Ask patient: “Over the past 5 days, how much of the time has pain made it hard for you to sleep at night?”",344,Rarely or not at all  ,1,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J0510-DISCHARGE,NULL,"Ask patient: “Over the past 5 days, how much of the time has pain made it hard for you to sleep at night?”",344,Occasionally ,2,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J0510-DISCHARGE,NULL,"Ask patient: “Over the past 5 days, how much of the time has pain made it hard for you to sleep at night?”",344,Frequently ,3,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J0510-DISCHARGE,NULL,"Ask patient: “Over the past 5 days, how much of the time has pain made it hard for you to sleep at night?”",344,Almost constantly  ,4,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J0510-DISCHARGE,NULL,"Ask patient: “Over the past 5 days, how much of the time has pain made it hard for you to sleep at night?”",344,Unable to answer,8,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J0520-DISCHARGE,NULL,"Ask patient: “Over the past 5 days, how often have you limited your participation in rehabilitation therapy sessions due to pain?""",344,"Does  not apply – I have not had any pain or hurting in the past 5 days  Skip to J1750, History of Falls ",0,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J0520-DISCHARGE,NULL,"Ask patient: “Over the past 5 days, how often have you limited your participation in rehabilitation therapy sessions due to pain?""",344,Rarely or not at all  ,1,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J0520-DISCHARGE,NULL,"Ask patient: “Over the past 5 days, how often have you limited your participation in rehabilitation therapy sessions due to pain?""",344,Occasionally ,2,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J0520-DISCHARGE,NULL,"Ask patient: “Over the past 5 days, how often have you limited your participation in rehabilitation therapy sessions due to pain?""",344,Frequently ,3,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J0520-DISCHARGE,NULL,"Ask patient: “Over the past 5 days, how often have you limited your participation in rehabilitation therapy sessions due to pain?""",344,Almost constantly  ,4,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J0520-DISCHARGE,NULL,"Ask patient: “Over the past 5 days, how often have you limited your participation in rehabilitation therapy sessions due to pain?""",344,Unable to answer,8,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J0530-DISCHARGE,NULL,"Ask patient: “Over the past 5 days, how often have you limited your day-to-day activities (excluding rehabilitation therapy sessions)  because of pain?”",344,"Does  not apply – I have not had any pain or hurting in the past 5 days  Skip to J1750, History of Falls ",0,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J0530-DISCHARGE,NULL,"Ask patient: “Over the past 5 days, how often have you limited your day-to-day activities (excluding rehabilitation therapy sessions)  because of pain?”",344,Rarely or not at all  ,1,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J0530-DISCHARGE,NULL,"Ask patient: “Over the past 5 days, how often have you limited your day-to-day activities (excluding rehabilitation therapy sessions)  because of pain?”",344,Occasionally ,2,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J0530-DISCHARGE,NULL,"Ask patient: “Over the past 5 days, how often have you limited your day-to-day activities (excluding rehabilitation therapy sessions)  because of pain?”",344,Frequently ,3,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J0530-DISCHARGE,NULL,"Ask patient: “Over the past 5 days, how often have you limited your day-to-day activities (excluding rehabilitation therapy sessions)  because of pain?”",344,Almost constantly  ,4,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J0530-DISCHARGE,NULL,"Ask patient: “Over the past 5 days, how often have you limited your day-to-day activities (excluding rehabilitation therapy sessions)  because of pain?”",344,Unable to answer,8,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J1800,NULL,Has the patient had any falls since admission?,386,"No. Skip to K0520, Nutritional Approaches",0,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J1800,NULL,Has the patient had any falls since admission?,386,"Yes  . Continue to J1900, Number of Falls Since Admission",1,NULL,NULL,NULL,NULL,NULL
Form-Discharge,Section J,J1900A,NULL,No injury: No evidence of any injury is noted on physical assessment by the nurse or primary care clinician; no complaints of pain or injury by the patient; no change in the patient's behavior is noted after the fall,389,None,0,NULL,NULL,NULL,NULL,NULL
